,loss,accuracy,val_loss,val_accuracy
0,0.3445779085159302,0.8610389828681946,20.81939125061035,0.26363635063171387
1,0.25024181604385376,0.9056277275085449,5.60113525390625,0.44675323367118835
2,0.18415363132953644,0.9251082539558411,14.371798515319824,0.26363635063171387
3,0.12194637954235077,0.9545454382896423,15.593766212463379,0.26883116364479065
4,0.10887937247753143,0.9584415555000305,38.831809997558594,0.26233765482902527
5,0.09348609298467636,0.9666666388511658,22.866241455078125,0.26233765482902527
6,0.06948202103376389,0.9727272987365723,26.911638259887695,0.3142857253551483
7,0.11085305362939835,0.963203489780426,24.98935890197754,0.30389609932899475
8,0.10776771605014801,0.9623376727104187,28.974023818969727,0.5402597188949585
9,0.11362747102975845,0.9558441638946533,65.17191314697266,0.30389609932899475
10,0.12247935682535172,0.9567099809646606,54.79258728027344,0.30389609932899475
11,0.10745314508676529,0.9640692472457886,56.82905197143555,0.30389609932899475
12,0.0651741623878479,0.978787899017334,58.0818977355957,0.30389609932899475
13,0.05829021334648132,0.978787899017334,36.4554557800293,0.44545453786849976
14,0.021792801097035408,0.9922077655792236,35.59086990356445,0.551948070526123
15,0.07648736983537674,0.9731601476669312,32.630157470703125,0.366233766078949
16,0.04945572838187218,0.9839826822280884,52.71518325805664,0.30389609932899475
17,0.03404586389660835,0.9887446165084839,63.86967468261719,0.30389609932899475
18,0.028164904564619064,0.9891774654388428,49.12649154663086,0.3220779299736023
19,0.007139844354242086,0.9978355169296265,21.295074462890625,0.5233766436576843
20,0.07526640594005585,0.9779220819473267,3.9647397994995117,0.7506493330001831
21,0.026492537930607796,0.9896103739738464,17.13134765625,0.5805194973945618
22,0.05666326731443405,0.9822511076927185,2.5848326683044434,0.7818182110786438
23,0.016550755128264427,0.9956709742546082,13.409241676330566,0.36883115768432617
24,0.019805172458291054,0.9948052167892456,13.626325607299805,0.5623376369476318
25,0.01414263341575861,0.9943723082542419,5.539707183837891,0.5584415793418884
26,0.022701533511281013,0.9917749166488647,5.900411128997803,0.649350643157959
27,0.011809993535280228,0.9965367913246155,15.258810997009277,0.5623376369476318
28,0.0194297693669796,0.9917749166488647,24.15519142150879,0.5597402453422546
29,0.03047551028430462,0.9909090995788574,6.66179084777832,0.7766233682632446
30,0.09218301624059677,0.9731601476669312,12.546111106872559,0.5688311457633972
31,0.04309637472033501,0.9839826822280884,12.355611801147461,0.56623375415802
32,0.015843704342842102,0.9952380657196045,6.894361972808838,0.768831193447113
33,0.03542231768369675,0.9935064911842346,4.929419040679932,0.7480519413948059
34,0.06978856772184372,0.9766233563423157,58.34254837036133,0.30389609932899475
35,0.07556679844856262,0.9748917818069458,37.9097785949707,0.30389609932899475
36,0.019841033965349197,0.993073582649231,28.800119400024414,0.30389609932899475
37,0.0121116042137146,0.9961038827896118,17.190431594848633,0.34285715222358704
38,0.009297081269323826,0.9974026083946228,26.356191635131836,0.34025973081588745
39,0.008545158430933952,0.9969696998596191,10.4959077835083,0.4623376727104187
40,0.018271978944540024,0.9943723082542419,12.610343933105469,0.4389610290527344
41,0.047243814915418625,0.9852814078330994,4.46178674697876,0.8181818127632141
42,0.05908137187361717,0.9800865650177002,25.666982650756836,0.30389609932899475
43,0.07329682260751724,0.9757575988769531,19.368261337280273,0.34805193543434143
44,0.015961186960339546,0.9956709742546082,9.161720275878906,0.5597402453422546
45,0.006234821863472462,0.9982684254646301,5.741954803466797,0.6454545259475708
46,0.021833138540387154,0.9904761910438538,5.893067836761475,0.6896103620529175
47,0.015045545995235443,0.9943723082542419,8.095573425292969,0.6792207956314087
48,0.006521247327327728,0.998701274394989,5.101017951965332,0.8181818127632141
49,0.0035212249495089054,0.9982684254646301,6.8531174659729,0.7818182110786438
50,0.007981879636645317,0.9974026083946228,4.438037872314453,0.7103896141052246
51,0.022516513243317604,0.9939393997192383,9.958273887634277,0.6584415435791016
52,0.022812357172369957,0.9935064911842346,16.461708068847656,0.5636363625526428
53,0.01190072949975729,0.9961038827896118,8.426745414733887,0.6207792162895203
54,0.010486518032848835,0.9961038827896118,15.894158363342285,0.5571428537368774
55,0.07700937986373901,0.9826839566230774,52.50910186767578,0.5129870176315308
56,0.058808621019124985,0.9818181991577148,38.12151336669922,0.5571428537368774
57,0.05594642460346222,0.9822511076927185,37.02631759643555,0.5571428537368774
58,0.012602673843502998,0.9965367913246155,38.40645217895508,0.5545454621315002
59,0.0027493846137076616,1.0,37.834815979003906,0.5415584444999695
60,0.00872394535690546,0.9974026083946228,35.08962631225586,0.5402597188949585
61,0.009217923507094383,0.9961038827896118,37.03491973876953,0.5558441281318665
62,0.011726642027497292,0.9974026083946228,29.46578025817871,0.5337662100791931
